Serial Number,Dataset Name,Resource ID,Published Date,Number of Rows,Number of Columns
347,Farmers Queries in Kisan Call Centre (KCC) from Agra district of Uttar Pradesh for the month of November 2015,73c1ffa8-1057-46e4-b4d0-814536318d85,2020-09-21,0,0
348,Farmers Queries in Kisan Call Centre (KCC) from Thiruvallur district of Tamil Nadu for the month of August 2015,8dd65162-4027-4710-84dd-6d686b41cbb8,2020-09-21,0,0
349,Farmers Queries in Kisan Call Centre (KCC) from Rupnagar district of Punjab for the month of March 2015,9df35fa0-b7b4-42e0-83e8-4b6cd6a8c3cc,2020-09-21,0,0
350,Farmers Queries in Kisan Call Centre (KCC) from Meerut district of Uttar Pradesh for the month of July 2015,dd9b4148-006c-4ab3-b5bf-2793cedd787f,2020-09-21,0,0
351,Farmers Queries in Kisan Call Centre (KCC) from Hatharas (Mahamaya Nagar) district of Uttar Pradesh for the month of December 2015,f8bd8c5e-748e-4b1d-b0c7-3143d8a0bf90,2020-09-21,0,0
352,Farmers Queries in Kisan Call Centre (KCC) from Dharmapuri district of Tamil Nadu for the month of November 2015,91b47c7c-5478-4789-ab50-57c55034ba9b,2020-09-21,0,0
353,Farmers Queries in Kisan Call Centre (KCC) from Barwani district of Madhya Pradesh for the month of April 2015,969e5844-6afb-437b-b999-7c7985eb03ef,2020-09-21,0,0
354,Farmers Queries in Kisan Call Centre (KCC) from Pudukkottai district of Tamil Nadu for the month of December 2015,3a4ec09c-8141-4b3f-9201-5cea162ee278,2020-09-21,0,0
355,Farmers Queries in Kisan Call Centre (KCC) from Salem district of Tamil Nadu for the month of July 2015,8a0e28b7-e3ec-4e87-8329-8c9a6772dc46,2020-09-21,0,0
356,Farmers Queries in Kisan Call Centre (KCC) from Nandurbar district of Maharashtra for the month of July 2015,2acce985-48be-4bcb-a7a2-2f7f3ab8b76b,2020-09-21,0,0
357,Farmers Queries in Kisan Call Centre (KCC) from Satara district of Maharashtra for the month of January 2015,42dd1e3c-acd5-42a3-81e0-080e3d31f8f3,2020-09-21,0,0
358,Farmers Queries in Kisan Call Centre (KCC) from Kandhamal district of Odisha for the month of January 2015,b639a56b-4f33-4a04-b84f-f33ebd38565f,2020-09-21,0,0
359,Farmers Queries in Kisan Call Centre (KCC) from Idukki district of Kerala for the month of November 2015,800c7111-cf11-4106-8c28-2cb676ae7b01,2020-09-21,0,0
360,Farmers Queries in Kisan Call Centre (KCC) from Davangere district of Karnataka for the month of January 2015,908a2e10-71a9-4355-b47b-0cc897675637,2020-09-21,0,0
361,Farmers Queries in Kisan Call Centre (KCC) from Tumkur district of Karnataka for the month of September 2015,ab2d8058-f33f-47e5-aed3-e7286d845787,2020-09-21,0,0
362,Farmers Queries in Kisan Call Centre (KCC) from Dhalai district of Tripura for the month of June 2015,1c7de3b0-921e-45ae-8093-14e849f5e98d,2020-09-21,0,0
363,Farmers Queries in Kisan Call Centre (KCC) from Osmanabad district of Maharashtra for the month of June 2015,f260b2d6-9128-4600-bd93-7e38d4b48fe2,2020-09-21,0,0
364,Farmers Queries in Kisan Call Centre (KCC) from Datia district of Madhya Pradesh for the month of November 2015,bd4697cd-1c57-4852-9a45-97bffe223851,2020-09-21,0,0
365,Farmers Queries in Kisan Call Centre (KCC) from Nagaur district of Rajasthan for the month of February 2015,5c913647-a359-48ef-8af3-afce04f648d4,2020-09-21,0,0
366,Farmers Queries in Kisan Call Centre (KCC) from Samba district of Jammu and Kashmir for the month of March 2015,f89538b6-bde2-40e3-90a8-b1087fc43968,2020-09-21,0,0
367,Farmers Queries in Kisan Call Centre (KCC) from Karur district of Tamil Nadu for the month of May 2015,f49672d5-b5ac-4f81-9b33-61c1f5ee9605,2020-09-21,0,0
368,Farmers Queries in Kisan Call Centre (KCC) from Debagarh district of Odisha for the month of September 2015,9bc42a6b-152f-47b1-b8a2-256a0a178c7b,2020-09-21,0,0
369,Farmers Queries in Kisan Call Centre (KCC) from Chikkaballapur district of Karnataka for the month of February 2015,7e7c1ea8-572e-4ef7-882f-3ba9dc1119ab,2020-09-21,0,0
370,Farmers Queries in Kisan Call Centre (KCC) from Chikmagalur district of Karnataka for the month of August 2015,444afbb0-e0ef-4bee-b1d5-0df7acccd5a2,2020-09-21,0,0
371,Farmers Queries in Kisan Call Centre (KCC) from Kannauj district of Uttar Pradesh for the month of August 2015,d0efbea8-f6c4-4765-a871-e5edb0d12d20,2020-09-21,0,0
372,Farmers Queries in Kisan Call Centre (KCC) from Ramban district of Jammu and Kashmir for the month of November 2015,cee97e4c-b176-4760-b95f-69a69ce992e2,2020-09-21,0,0
373,Farmers Queries in Kisan Call Centre (KCC) from Tarn Taran district of Punjab for the month of March 2015,53787e73-5271-484b-baa1-654f9658db0f,2020-09-21,0,0
374,Farmers Queries in Kisan Call Centre (KCC) from Hoshangabad district of Madhya Pradesh for the month of August 2015,33fd11f1-8622-47a8-b7a2-e6e1eba836e7,2020-09-21,0,0
375,Farmers Queries in Kisan Call Centre (KCC) from East Khasi Hills district of Meghalaya for the month of May 2015,03fa30cb-d856-4f10-979b-82dc4a4e749d,2020-09-21,0,0
376,Farmers Queries in Kisan Call Centre (KCC) from Jodhpur district of Rajasthan for the month of September 2015,1f1c0494-1d11-4fe4-9706-fd7836961529,2020-09-21,0,0
377,Farmers Queries in Kisan Call Centre (KCC) from Guna district of Madhya Pradesh for the month of May 2015,bac23dd9-30ba-4b41-bf9f-e8a4a8b9f1d6,2020-09-21,0,0
378,Farmers Queries in Kisan Call Centre (KCC) from Bhatinda district of Punjab for the month of June 2015,0203e00e-05b9-4c5b-a6d9-72f7814c2465,2020-09-21,0,0
379,Farmers Queries in Kisan Call Centre (KCC) from Namakkal district of Tamil Nadu for the month of January 2015,201da021-b7ae-4a8f-82b7-0d6aaa52c000,2020-09-21,0,0
380,Farmers Queries in Kisan Call Centre (KCC) from Raigarh district of Maharashtra for the month of January 2015,5927e9fd-fe5e-4d56-9b03-7b6136a770a0,2020-09-21,0,0
381,Farmers Queries in Kisan Call Centre (KCC) from Mandsaur district of Madhya Pradesh for the month of June 2015,cd9048d7-5967-4559-8079-2b31f666806a,2020-09-21,0,0
382,Farmers Queries in Kisan Call Centre (KCC) from Rajsamand district of Rajasthan for the month of March 2015,a7cb7f1d-da40-4a67-b8b9-21c15eb60385,2020-09-21,0,0
383,Farmers Queries in Kisan Call Centre (KCC) from Tonk district of Rajasthan for the month of October 2015,73614583-af9d-4bf9-a347-850aa506c9e4,2020-09-21,0,0
384,Farmers Queries in Kisan Call Centre (KCC) from Naworangpur district of Odisha for the month of February 2015,ff2c8ab0-801e-45fe-a10c-399cb7e83e29,2020-09-21,0,0
385,Farmers Queries in Kisan Call Centre (KCC) from Jajapur district of Odisha for the month of September 2015,f7e21f6d-aa1f-4809-b020-6464e6acf16e,2020-09-21,0,0
386,Farmers Queries in Kisan Call Centre (KCC) from Sehore district of Madhya Pradesh for the month of November 2015,79cf51e1-ca88-4ab5-a8fa-20ee52c55199,2020-09-21,0,0
387,Farmers Queries in Kisan Call Centre (KCC) from Kheri district of Uttar Pradesh for the month of July 2015,03f0d9e1-a93c-4545-bf02-dc942cfb303f,2020-09-21,0,0
388,Farmers Queries in Kisan Call Centre (KCC) from Lucknow district of Uttar Pradesh for the month of February 2015,4177a4f3-f194-4256-8bff-3544f6a84951,2020-09-21,0,0
389,Farmers Queries in Kisan Call Centre (KCC) from Hoshiarpur district of Punjab for the month of November 2015,88c9dd3d-ad68-4d7a-b87f-a83f5ebffb9b,2020-09-21,0,0
390,Farmers Queries in Kisan Call Centre (KCC) from Chandel district of Manipur for the month of August 2015,40bebc15-00c0-43f4-9d17-b95706a9e99c,2020-09-21,0,0
391,Farmers Queries in Kisan Call Centre (KCC) from Ferozpur district of Punjab for the month of October 2015,a34ed09e-e617-47d9-aed8-d06dc6a9c1c7,2020-09-21,0,0
392,Farmers Queries in Kisan Call Centre (KCC) from Shimoga district of Karnataka for the month of September 2015,f96fe529-123b-42e8-965a-47750098b99b,2020-09-21,0,0
393,Farmers Queries in Kisan Call Centre (KCC) from Hingoli district of Maharashtra for the month of July 2015,4b70ae16-5f87-4c76-84ad-1029bf6c282e,2020-09-21,0,0
394,Farmers Queries in Kisan Call Centre (KCC) from Allahabad district of Uttar Pradesh for the month of September 2015,4909be91-76c6-46e6-9841-83a12f060391,2020-09-21,0,0
395,Farmers Queries in Kisan Call Centre (KCC) from Gorakhpur district of Uttar Pradesh for the month of June 2015,00652fe1-4a6e-47de-8caa-673c40ee75e5,2020-09-21,0,0
396,Farmers Queries in Kisan Call Centre (KCC) from Chamarajanagar district of Karnataka for the month of January 2015,2951eb79-a5e6-4b30-901d-0856ccc97a64,2020-09-21,0,0
397,Farmers Queries in Kisan Call Centre (KCC) from Dhalai district of Tripura for the month of October 2015,49f6058c-855f-4e92-9ef0-2f7756940af8,2020-09-21,0,0
398,Farmers Queries in Kisan Call Centre (KCC) from Ramban district of Jammu and Kashmir for the month of August 2015,8b656a04-68e7-4cb5-b06e-67cc32b955e3,2020-09-21,0,0
399,Farmers Queries in Kisan Call Centre (KCC) from Hanumangarh district of Rajasthan for the month of November 2015,2ff1dc55-716f-4d38-a22f-bc2937286792,2020-09-21,0,0
400,Farmers Queries in Kisan Call Centre (KCC) from Ratlam district of Madhya Pradesh for the month of January 2015,984402d6-1605-4d6e-9d7d-ab9d96d825f0,2020-09-21,0,0
401,Farmers Queries in Kisan Call Centre (KCC) from Ramanathapuram district of Tamil Nadu for the month of December 2015,a0daabe6-c6f9-41bb-83b4-00285b5f38b1,2020-09-21,0,0
402,Farmers Queries in Kisan Call Centre (KCC) from Villuppuram district of Tamil Nadu for the month of September 2015,4d1ab684-66c7-42ca-90ed-57f9d75bd760,2020-09-21,0,0
403,Farmers Queries in Kisan Call Centre (KCC) from Hoshangabad district of Madhya Pradesh for the month of December 2015,fa9c6516-7816-4ba0-9a40-8d3fac3318be,2020-09-21,0,0
404,Farmers Queries in Kisan Call Centre (KCC) from Kota district of Rajasthan for the month of February 2015,67b11d40-0f9b-40fd-b1fd-decacdaf5bfd,2020-09-21,0,0
405,Farmers Queries in Kisan Call Centre (KCC) from Bundi district of Rajasthan for the month of April 2015,f13a35f6-2d65-401c-99e3-2bb4a1a16e51,2020-09-21,0,0
406,Farmers Queries in Kisan Call Centre (KCC) from Seoni district of Madhya Pradesh for the month of April 2015,891be804-ad62-44b5-afe0-4b0aa360ff77,2020-09-21,0,0
407,Farmers Queries in Kisan Call Centre (KCC) from Sepahijela district of Tripura for the month of November 2015,0509a438-3a42-4255-ade6-709828939e7f,2020-09-21,0,0
408,Farmers Queries in Kisan Call Centre (KCC) from Ballia district of Uttar Pradesh for the month of February 2015,8dd144ad-7f02-42c1-8960-9b2686bcd902,2020-09-21,0,0
409,Farmers Queries in Kisan Call Centre (KCC) from Amravati district of Maharashtra for the month of November 2015,f9ccc36d-84f1-4669-a071-ee60dc7d4845,2020-09-21,0,0
410,Farmers Queries in Kisan Call Centre (KCC) from Kozhikode district of Kerala for the month of March 2015,b7c72be0-ca49-483f-b0dc-6f6f4dc05ce9,2020-09-21,0,0
411,Farmers Queries in Kisan Call Centre (KCC) from Sikar district of Rajasthan for the month of February 2015,a1d80435-39c3-4a46-98b9-e79e56ac939a,2020-09-21,0,0
412,Farmers Queries in Kisan Call Centre (KCC) from Jhunjhunu district of Rajasthan for the month of September 2015,e3f12819-015c-46ef-ae65-19a8f53cd24d,2020-09-21,0,0
413,Farmers Queries in Kisan Call Centre (KCC) from Barabanki district of Uttar Pradesh for the month of March 2015,b32668dc-0bd9-4c7a-b31a-38340831ba19,2020-09-21,0,0
414,Farmers Queries in Kisan Call Centre (KCC) from Kulgam district of Jammu and Kashmir for the month of April 2015,733b23b2-55c5-4df0-8f93-880ee3fd2fbc,2020-09-21,0,0
415,Farmers Queries in Kisan Call Centre (KCC) from Beed district of Maharashtra for the month of February 2015,258b48bd-2429-4837-b4b5-df4c632b3d9e,2020-09-21,0,0
416,Farmers Queries in Kisan Call Centre (KCC) from Pratapgarh district of Rajasthan for the month of June 2015,5494bbaf-f76f-4d97-831d-b4b7a72e8b93,2020-09-21,0,0
417,Farmers Queries in Kisan Call Centre (KCC) from Kasargod district of Kerala for the month of March 2015,2c994dc1-65d5-43b1-88d2-ac0b78034257,2020-09-21,0,0
418,Farmers Queries in Kisan Call Centre (KCC) from Nasik district of Maharashtra for the month of January 2015,7e937d2a-a92d-45eb-b18b-f1cc17d2f41d,2020-09-21,0,0
419,Farmers Queries in Kisan Call Centre (KCC) from Krishnagiri district of Tamil Nadu for the month of October 2015,e7fe343d-a718-4161-b164-2eb7f25ace13,2020-09-21,0,0
420,Farmers Queries in Kisan Call Centre (KCC) from Sivaganga district of Tamil Nadu for the month of May 2015,74ccb922-fe5e-4f24-a5d1-14683c60173d,2020-09-21,0,0
421,Farmers Queries in Kisan Call Centre (KCC) from Satna district of Madhya Pradesh for the month of February 2015,ade17325-07e2-443a-a7b7-fa4637977a42,2020-09-21,0,0
422,Farmers Queries in Kisan Call Centre (KCC) from Salem district of Tamil Nadu for the month of November 2015,f425fad5-427a-4cb5-badc-d4ad348a1b42,2020-09-21,0,0
423,Farmers Queries in Kisan Call Centre (KCC) from Meerut district of Uttar Pradesh for the month of November 2015,45cd0010-a36d-441e-95b9-37637ed84bcb,2020-09-21,0,0
424,Farmers Queries in Kisan Call Centre (KCC) from Gondiya district of Maharashtra for the month of April 2015,7a3a0a14-f17d-4b0c-975a-1f22d7a8ecf7,2020-09-21,0,0
425,Farmers Queries in Kisan Call Centre (KCC) from Pali district of Rajasthan for the month of October 2015,b553a0d0-e9dc-4c1b-84cd-080071b99dc6,2020-09-21,0,0
426,Farmers Queries in Kisan Call Centre (KCC) from Morena district of Madhya Pradesh for the month of May 2015,b53f6066-5d77-44bf-85a6-c9ad376ab7c4,2020-09-21,0,0
427,Farmers Queries in Kisan Call Centre (KCC) from Azamgarh district of Uttar Pradesh for the month of February 2015,f1624e64-0f1a-436e-9243-c951de1dc668,2020-09-21,0,0
428,Farmers Queries in Kisan Call Centre (KCC) from Ramanagara district of Karnataka for the month of May 2015,4a193842-9016-416b-8731-d53e7d1a1b7c,2020-09-21,0,0
429,Farmers Queries in Kisan Call Centre (KCC) from Davangere district of Karnataka for the month of July 2015,f808274d-351e-438d-823d-e8e162386066,2020-09-21,0,0
430,Farmers Queries in Kisan Call Centre (KCC) from Ernakulam district of Kerala for the month of April 2015,21d592ac-3434-4339-a8aa-734ed5fbd0d0,2020-09-21,0,0
431,Farmers Queries in Kisan Call Centre (KCC) from Fazilka district of Punjab for the month of January 2015,c4ddf606-7a76-4fb7-bbfc-7b4a9a939f5a,2020-09-21,0,0
432,Farmers Queries in Kisan Call Centre (KCC) from Muzaffarnagar district of Uttar Pradesh for the month of July 2015,008cd161-b5fc-499a-b13f-670dcb03c404,2020-09-21,0,0
433,Farmers Queries in Kisan Call Centre (KCC) from Buldana district of Maharashtra for the month of February 2015,deeda309-f2fd-4132-9b92-0b690932e528,2020-09-21,0,0
434,Farmers Queries in Kisan Call Centre (KCC) from The Nilgiris district of Tamil Nadu for the month of May 2015,e6b0819b-a61f-48a1-8cb3-7a885ae08e4e,2020-09-21,0,0
435,Farmers Queries in Kisan Call Centre (KCC) from Damoh district of Madhya Pradesh for the month of January 2015,24d1e9cc-56cc-4ecd-8f9b-3710fb5135fe,2020-09-21,0,0
436,Farmers Queries in Kisan Call Centre (KCC) from Barmer district of Rajasthan for the month of May 2015,e2a771de-47b3-4f4e-a60a-f211d3b85499,2020-09-21,0,0
437,Farmers Queries in Kisan Call Centre (KCC) from Jalor district of Rajasthan for the month of February 2015,77a41410-0b33-495a-a9f8-fa3a6fbc2f00,2020-09-21,0,0
438,Farmers Queries in Kisan Call Centre (KCC) from Ariyalur district of Tamil Nadu for the month of July 2015,88566171-ea05-49e0-b10e-9cff677bae25,2020-09-21,0,0
439,Farmers Queries in Kisan Call Centre (KCC) from Gajapati district of Odisha for the month of October 2015,ee76ce96-d856-44ad-8a46-7f35d8b11c73,2020-09-21,0,0
440,Farmers Queries in Kisan Call Centre (KCC) from Kottayam district of Kerala for the month of November 2015,17774822-e04c-4ce8-8029-51be7746b85d,2020-09-21,0,0
441,Farmers Queries in Kisan Call Centre (KCC) from Tirunelveli district of Tamil Nadu for the month of January 2015,f3dde683-e69a-4517-86a0-c2cb139f98db,2020-09-21,0,0
442,Farmers Queries in Kisan Call Centre (KCC) from Chennai (Madras) district of Tamil Nadu for the month of March 2015,d99c8c66-9688-4176-b94a-cfeebe946f1e,2020-09-21,0,0
443,Farmers Queries in Kisan Call Centre (KCC) from Bhatinda district of Punjab for the month of November 2015,74d07263-ad23-4341-ac20-fef615fa2e69,2020-09-21,0,0
444,Farmers Queries in Kisan Call Centre (KCC) from Badaun district of Uttar Pradesh for the month of January 2015,f57e9f35-4c33-4a31-8ba7-7143b078355d,2020-09-21,0,0
445,Farmers Queries in Kisan Call Centre (KCC) from Gorakhpur district of Uttar Pradesh for the month of July 2015,7f3e37ca-6aa6-4659-b82e-11b26c7caf9d,2020-09-21,0,0
446,Farmers Queries in Kisan Call Centre (KCC) from Varanasi district of Uttar Pradesh for the month of February 2015,e0fecb4f-ce98-42e6-9d63-d849f9665c71,2020-09-21,0,0
447,Farmers Queries in Kisan Call Centre (KCC) from Auraiya district of Uttar Pradesh for the month of January 2015,bfe4af2d-7f1c-409e-9029-a2935968ab4b,2020-09-21,0,0
448,Farmers Queries in Kisan Call Centre (KCC) from Dhalai district of Tripura for the month of November 2015,6f95306b-176f-41a3-9af7-66e0136e0c77,2020-09-21,0,0
449,Farmers Queries in Kisan Call Centre (KCC) from Osmanabad district of Maharashtra for the month of November 2015,f3e02c12-0243-40c4-84d9-92a87af8004d,2020-09-21,0,0
450,Farmers Queries in Kisan Call Centre (KCC) from Palakkad district of Kerala for the month of December 2015,a42a922e-3ec3-46c5-ae4a-fb1ead5b7fc0,2020-09-21,0,0
451,Farmers Queries in Kisan Call Centre (KCC) from Alappuzha district of Kerala for the month of July 2015,c0289567-b591-4a53-bda5-7f2f3e55d3c1,2020-09-21,0,0
452,Farmers Queries in Kisan Call Centre (KCC) from Mandla district of Madhya Pradesh for the month of September 2015,f3b93697-f0d1-4bf6-9b5e-55c5f8482e0f,2020-09-21,0,0
453,Farmers Queries in Kisan Call Centre (KCC) from Raichur district of Karnataka for the month of June 2015,47e94fbb-bf90-42f5-86dd-81516ad14ed1,2020-09-21,0,0
454,Farmers Queries in Kisan Call Centre (KCC) from Ballia district of Uttar Pradesh for the month of March 2015,03eb0442-dc2b-4665-b146-f2f9156d2065,2020-09-21,0,0
455,Farmers Queries in Kisan Call Centre (KCC) from Coimbatore district of Tamil Nadu for the month of April 2015,2fa4704b-368e-48d1-ba26-10805a98c8a3,2020-09-21,0,0
456,Farmers Queries in Kisan Call Centre (KCC) from Kapurthala district of Punjab for the month of July 2015,049daeef-f800-4ef8-8444-dbd6d9e46350,2020-09-21,0,0
457,Farmers Queries in Kisan Call Centre (KCC) from Shajapur district of Madhya Pradesh for the month of October 2015,93aa9e62-62d5-4bb8-82e9-df49bfa300c5,2020-09-21,0,0
458,Farmers Queries in Kisan Call Centre (KCC) from Mahoba district of Uttar Pradesh for the month of September 2015,92347095-98e6-4ee2-be0d-d83a927f7b86,2020-09-21,0,0
459,Farmers Queries in Kisan Call Centre (KCC) from Bidar district of Karnataka for the month of May 2015,81bf2d47-40a7-4b9b-a96c-984b338a9e76,2020-09-21,0,0
460,Farmers Queries in Kisan Call Centre (KCC) from Bhandara district of Maharashtra for the month of December 2015,f7ebe33f-1a4b-4377-9904-89fae8d3cccf,2020-09-21,0,0
461,Farmers Queries in Kisan Call Centre (KCC) from Kanpur City district of Uttar Pradesh for the month of February 2015,dd97eda5-e3a0-4236-9414-04d0987c1e77,2020-09-21,0,0
462,Farmers Queries in Kisan Call Centre (KCC) from Sultanpur district of Uttar Pradesh for the month of December 2015,dab2f12c-50ff-42a8-8446-8b07c95fea7e,2020-09-21,0,0
463,Farmers Queries in Kisan Call Centre (KCC) from Akola district of Maharashtra for the month of August 2015,3265e6fa-ffda-426b-877a-96b10a53396e,2020-09-21,0,0
464,Farmers Queries in Kisan Call Centre (KCC) from Beed district of Maharashtra for the month of March 2015,0c0a52f7-9f75-4b65-b6b6-c9e423901a51,2020-09-21,0,0
465,Farmers Queries in Kisan Call Centre (KCC) from Meerut district of Uttar Pradesh for the month of December 2015,ee93c1ae-e36f-4203-85be-3b57840ddd6c,2020-09-21,0,0
466,Farmers Queries in Kisan Call Centre (KCC) from Ramanagara district of Karnataka for the month of June 2015,a79f15a1-fe3b-4928-bdfe-71342a5ebed1,2020-09-21,0,0
467,Farmers Queries in Kisan Call Centre (KCC) from Thrissur district of Kerala for the month of August 2015,ab014560-fbc2-489a-8981-adff4744e695,2020-09-21,0,0
468,Farmers Queries in Kisan Call Centre (KCC) from Trivandrum district of Kerala for the month of March 2015,d01c8550-3851-4ffb-ba5d-eb4e1c1b3f5b,2020-09-21,0,0
469,Farmers Queries in Kisan Call Centre (KCC) from Dhule district of Maharashtra for the month of June 2015,b7c914d0-b069-42a7-9510-689baa935ae9,2020-09-21,0,0
470,Farmers Queries in Kisan Call Centre (KCC) from Khowai district of Tripura for the month of August 2015,ec81687f-56b8-4b58-bf6a-33e6a0451c05,2020-09-21,0,0
471,Farmers Queries in Kisan Call Centre (KCC) from Gadag district of Karnataka for the month of November 2015,fe8c7111-6bf5-4437-a5ae-20f81eeafc61,2020-09-21,0,0
472,Farmers Queries in Kisan Call Centre (KCC) from Jainta Hills district of Meghalaya for the month of February 2015,44fb9702-d1d9-4981-bacd-ff7bea250635,2020-09-21,0,0
473,Farmers Queries in Kisan Call Centre (KCC) from Mirzapur district of Uttar Pradesh for the month of June 2015,8433cd68-3835-4427-bf2a-96b2f288e0aa,2020-09-21,0,0
474,Farmers Queries in Kisan Call Centre (KCC) from Muzaffarnagar district of Uttar Pradesh for the month of August 2015,fe853786-e7bb-4067-8ff0-01d0607a7cd9,2020-09-21,0,0
475,Farmers Queries in Kisan Call Centre (KCC) from Kishtwar district of Jammu and Kashmir for the month of May 2015,dfac2b4f-68cd-4c9a-852d-a850e9478c4a,2020-09-21,0,0
476,Farmers Queries in Kisan Call Centre (KCC) from Dindigul district of Tamil Nadu for the month of February 2015,66a4d605-8beb-4b1d-b401-bc55ac96e6d3,2020-09-21,0,0
477,Farmers Queries in Kisan Call Centre (KCC) from Bharatpur district of Rajasthan for the month of September 2015,e4fe69f6-d7f7-471d-b8b6-e90b9e2a411e,2020-09-21,0,0
478,Farmers Queries in Kisan Call Centre (KCC) from Jhalawar district of Rajasthan for the month of June 2015,b215d2f9-0dba-40a3-8676-8582c6158595,2020-09-21,0,0
479,Farmers Queries in Kisan Call Centre (KCC) from Kaushambi district of Uttar Pradesh for the month of June 2015,7e9f5aa3-3d5e-4f45-831e-c5f2f3414ff3,2020-09-21,0,0
480,Farmers Queries in Kisan Call Centre (KCC) from Barwani district of Madhya Pradesh for the month of September 2015,39797b93-6be6-4624-9708-c42e3d236487,2020-09-21,0,0
481,Farmers Queries in Kisan Call Centre (KCC) from Buldana district of Maharashtra for the month of March 2015,d7f51b94-e8ff-4d7d-b77a-464fea366eb9,2020-09-21,0,0
482,Farmers Queries in Kisan Call Centre (KCC) from Neemach district of Madhya Pradesh for the month of February 2015,2b6d8102-80f1-469c-bb35-719708972619,2020-09-21,0,0
483,Farmers Queries in Kisan Call Centre (KCC) from Karur district of Tamil Nadu for the month of November 2015,e566aef0-7cb3-4665-b3b1-f36ae928c38e,2020-09-21,0,0
484,Farmers Queries in Kisan Call Centre (KCC) from The Nilgiris district of Tamil Nadu for the month of June 2015,76bae9c4-8060-41a3-899b-a6c88cd586b2,2020-09-21,0,0
485,Farmers Queries in Kisan Call Centre (KCC) from Rajouri district of Jammu and Kashmir for the month of July 2015,b25cb5fb-63aa-4681-870a-01516297d4e7,2020-09-21,0,0
486,Farmers Queries in Kisan Call Centre (KCC) from Pudukkottai district of Tamil Nadu for the month of February 2015,5968d79f-0746-4e92-b7f1-62c8ca9f6951,2020-09-21,0,0
487,Farmers Queries in Kisan Call Centre (KCC) from Chittaurgarh district of Rajasthan for the month of November 2015,e5f8d144-c05f-46ba-aadb-9bfa57211825,2020-09-21,0,0
488,Farmers Queries in Kisan Call Centre (KCC) from Wardha district of Maharashtra for the month of May 2015,77f8eea3-cfe9-45e4-b223-2cdb8446ad37,2020-09-21,0,0
489,Farmers Queries in Kisan Call Centre (KCC) from Jalor district of Rajasthan for the month of March 2015,bf2cea0e-5646-466a-96d7-18c33f476af1,2020-09-21,0,0
490,Farmers Queries in Kisan Call Centre (KCC) from Ernakulam district of Kerala for the month of May 2015,2fe90a4e-aee0-4b8f-9b8c-8204452be3c0,2020-09-21,0,0
491,Farmers Queries in Kisan Call Centre (KCC) from Rampur district of Uttar Pradesh for the month of June 2015,b0f754c9-af10-4d20-91e2-53b8b0fbaf48,2020-09-21,0,0
492,Farmers Queries in Kisan Call Centre (KCC) from East Khasi Hills district of Meghalaya for the month of November 2015,e2d2c323-7ec2-4d4f-8106-76511ff137e6,2020-09-21,0,0
493,Farmers Queries in Kisan Call Centre (KCC) from Ludhiana district of Punjab for the month of August 2015,f0b8ccbc-cc6d-44e1-bdc5-34ab923ea075,2020-09-21,0,0
494,Farmers Queries in Kisan Call Centre (KCC) from Datia district of Madhya Pradesh for the month of January 2015,ef05eddb-ac7a-422b-a123-a59b603029ab,2020-09-21,0,0
495,Farmers Queries in Kisan Call Centre (KCC) from Dhar district of Madhya Pradesh for the month of August 2015,cd1a9c3e-0b2a-4d33-ba68-1ec5069128a2,2020-09-21,0,0
496,Farmers Queries in Kisan Call Centre (KCC) from Baghpat district of Uttar Pradesh for the month of September 2015,53e86f4b-7f33-4297-b4f4-a52f1c22634d,2020-09-21,0,0
497,Farmers Queries in Kisan Call Centre (KCC) from Ratlam district of Madhya Pradesh for the month of April 2015,c2e18d65-26e2-40ad-a1f5-1e559592a2cd,2020-09-21,0,0
498,Farmers Queries in Kisan Call Centre (KCC) from Ashoknagar district of Madhya Pradesh for the month of February 2015,9d370d36-b781-4ea7-a2e8-9b56037af3ae,2020-09-21,0,0
499,Farmers Queries in Kisan Call Centre (KCC) from Villuppuram district of Tamil Nadu for the month of November 2015,edee348b-d3bd-4947-9d04-ebcb69882c54,2020-09-21,0,0
500,Farmers Queries in Kisan Call Centre (KCC) from Hamirpur district of Uttar Pradesh for the month of November 2015,ff400314-301a-42c5-80bc-2f4deed2de27,2020-09-21,0,0
501,Farmers Queries in Kisan Call Centre (KCC) from Ganganagar district of Rajasthan for the month of July 2015,19fd5237-9315-4865-8457-40f0282a5ea2,2020-09-21,0,0
502,Farmers Queries in Kisan Call Centre (KCC) from Bikaner district of Rajasthan for the month of February 2015,ba4c6e34-d865-41b5-9f1d-67833c77097e,2020-09-21,0,0
503,Farmers Queries in Kisan Call Centre (KCC) from Chhindwara district of Madhya Pradesh for the month of February 2015,ef11a9ef-6578-42ed-ae33-e9f2909ab4bc,2020-09-21,0,0
504,Farmers Queries in Kisan Call Centre (KCC) from Faizabad district of Uttar Pradesh for the month of January 2015,ee632206-5ec2-45fc-a793-43ff3a7e535d,2020-09-21,0,0
505,Farmers Queries in Kisan Call Centre (KCC) from Kapurthala district of Punjab for the month of August 2015,a1c052a7-f37f-42d3-b012-69c61ce40318,2020-09-21,0,0
506,Farmers Queries in Kisan Call Centre (KCC) from Erode district of Tamil Nadu for the month of October 2015,8f804295-4180-43a6-8080-8dca3d3fc4ff,2020-09-21,0,0
507,Farmers Queries in Kisan Call Centre (KCC) from Nanded district of Maharashtra for the month of August 2015,e15e4c8a-c127-477a-91c0-f6a4cb06ec23,2020-09-21,0,0
